Date,Open,High,Low,Close,Volume
5/9/2022,154.929993,155.830002,151.490005,152.059998,131577900
5/10/2022,155.520004,156.740005,152.929993,154.509995,115366700
5/11/2022,153.5,155.449997,145.809998,146.5,142689800
5/12/2022,142.770004,146.199997,138.800003,142.559998,182602000
5/13/2022,144.589996,148.100006,143.110001,147.110001,113990900
5/16/2022,145.550003,147.520004,144.179993,145.539993,86643800
5/17/2022,148.860001,149.770004,146.679993,149.240005,78336300
5/18/2022,146.850006,147.360001,139.899994,140.820007,109742900
5/19/2022,139.880005,141.660004,136.600006,137.350006,136095600
5/20/2022,139.089996,140.699997,132.610001,137.589996,137426100
5/23/2022,137.789993,143.259995,137.649994,143.110001,117726300
5/24/2022,140.809998,141.970001,137.330002,140.360001,104132700
5/25/2022,138.429993,141.789993,138.339996,140.520004,92482700
5/26/2022,137.389999,144.339996,137.139999,143.779999,90601500
5/27/2022,145.389999,149.679993,145.259995,149.639999,90978500
5/31/2022,149.070007,150.660004,146.839996,148.839996,103718400
6/1/2022,149.899994,151.740005,147.679993,148.710007,74286600
6/2/2022,147.830002,151.270004,146.860001,151.210007,72348100
6/3/2022,146.899994,147.970001,144.460007,145.380005,88570300
6/6/2022,147.029999,148.570007,144.899994,146.139999,71598400
6/7/2022,144.350006,149,144.100006,148.710007,67808200
6/8/2022,148.580002,149.869995,147.460007,147.960007,53950200
6/9/2022,147.080002,147.949997,142.529999,142.639999,69473000
6/10/2022,140.279999,140.759995,137.059998,137.130005,91437900
6/13/2022,132.869995,135.199997,131.440002,131.880005,122207100
6/14/2022,133.130005,133.889999,131.479996,132.759995,84784300
6/15/2022,134.289993,137.339996,132.160004,135.429993,91533000
6/16/2022,132.080002,132.389999,129.039993,130.059998,108123900
6/17/2022,130.070007,133.080002,129.809998,131.559998,134520300
6/21/2022,133.419998,137.059998,133.320007,135.869995,81000500
6/22/2022,134.789993,137.759995,133.910004,135.350006,73409200
6/23/2022,136.820007,138.589996,135.630005,138.270004,72433800
6/24/2022,139.899994,141.910004,139.770004,141.660004,89116800
6/27/2022,142.699997,143.490005,140.970001,141.660004,70207900
6/28/2022,142.130005,143.419998,137.320007,137.440002,67083400
6/29/2022,137.460007,140.669998,136.669998,139.229996,66242400
6/30/2022,137.25,138.369995,133.770004,136.720001,98964500
7/1/2022,136.039993,139.039993,135.660004,138.929993,71051600
7/5/2022,137.770004,141.610001,136.929993,141.559998,73353800
7/6/2022,141.350006,144.119995,141.080002,142.919998,74064300
7/7/2022,143.289993,146.550003,143.279999,146.350006,66253700
7/8/2022,145.259995,147.550003,145,147.039993,64547800
7/11/2022,145.669998,146.639999,143.779999,144.869995,63141600
7/12/2022,145.759995,148.449997,145.050003,145.860001,77588800
7/13/2022,142.990005,146.449997,142.119995,145.490005,71185600
7/14/2022,144.080002,148.949997,143.25,148.470001,78140700
7/15/2022,149.779999,150.860001,148.199997,150.169998,76259900
7/18/2022,150.740005,151.570007,146.699997,147.070007,81420900
7/19/2022,147.919998,151.229996,146.910004,151,82982400
7/20/2022,151.119995,153.720001,150.369995,153.039993,64823400
7/21/2022,154.5,155.570007,151.940002,155.350006,65086600
7/22/2022,155.389999,156.279999,153.410004,154.089996,66675400
7/25/2022,154.009995,155.039993,152.279999,152.949997,53623900
7/26/2022,152.259995,153.089996,150.800003,151.600006,55138700
7/27/2022,152.580002,157.330002,152.160004,156.789993,78620700
7/28/2022,156.979996,157.639999,154.410004,157.350006,81378700
7/29/2022,161.240005,163.630005,159.5,162.509995,101786900
8/1/2022,161.009995,163.589996,160.889999,161.509995,67829400
8/2/2022,160.100006,162.410004,159.630005,160.009995,59907000
8/3/2022,160.839996,166.589996,160.75,166.130005,82507500
8/4/2022,166.009995,167.190002,164.429993,165.809998,55474100
8/5/2022,163.210007,165.850006,163,165.350006,56697000
8/8/2022,166.369995,167.809998,164.199997,164.869995,60276900
8/9/2022,164.020004,165.820007,163.25,164.919998,63135500
8/10/2022,167.679993,169.339996,166.899994,169.240005,70170500
8/11/2022,170.059998,170.990005,168.190002,168.490005,57149200
8/12/2022,169.820007,172.169998,169.399994,172.100006,68039400
8/15/2022,171.520004,173.389999,171.350006,173.190002,54091700
8/16/2022,172.779999,173.710007,171.660004,173.029999,56377100
8/17/2022,172.770004,176.149994,172.570007,174.550003,79542000
8/18/2022,173.75,174.899994,173.119995,174.149994,62290100
8/19/2022,173.029999,173.740005,171.309998,171.520004,70346300
8/22/2022,169.690002,169.860001,167.139999,167.570007,69026800
8/23/2022,167.080002,168.710007,166.649994,167.229996,54147100
8/24/2022,167.320007,168.110001,166.25,167.529999,53841500
8/25/2022,168.779999,170.139999,168.350006,170.029999,51218200
8/26/2022,170.570007,171.050003,163.559998,163.619995,78961000
8/29/2022,161.149994,162.899994,159.820007,161.380005,73314000
8/30/2022,162.130005,162.559998,157.720001,158.910004,77906200
8/31/2022,160.309998,160.580002,157.139999,157.220001,87991100
9/1/2022,156.639999,158.419998,154.669998,157.960007,74229900
9/2/2022,159.75,160.360001,154.970001,155.809998,76957800
9/6/2022,156.470001,157.089996,153.690002,154.529999,73714800
9/7/2022,154.820007,156.669998,153.610001,155.960007,87449600
9/8/2022,154.639999,156.360001,152.679993,154.460007,84923800
9/9/2022,155.470001,157.820007,154.75,157.369995,68028800
9/12/2022,159.589996,164.259995,159.300003,163.429993,104956000
